timestamp;value
2015-01-26 00:00:00;86.0
2015-01-26 00:15:00;100.0
2015-01-26 00:30:00;60.0
2015-01-26 00:45:00;82.0
2015-01-26 01:00:00;90.0
2015-01-26 01:15:00;74.0
2015-01-26 01:30:00;92.0
2015-01-26 01:45:00;78.0
2015-01-26 02:00:00;112.0
2015-01-26 02:15:00;72.0
2015-01-26 02:30:00;88.0
2015-01-26 02:45:00;106.0
2015-01-26 03:00:00;96.0
2015-01-26 03:15:00;96.0
2015-01-26 03:30:00;92.0
2015-01-26 03:45:00;106.0
2015-01-26 04:00:00;116.0
2015-01-26 04:15:00;112.0
2015-01-26 04:30:00;118.0
2015-01-26 04:45:00;76.0
2015-01-26 05:00:00;62.0
2015-01-26 05:15:00;94.0
2015-01-26 05:30:00;96.0
2015-01-26 05:45:00;114.0
2015-01-26 06:00:00;126.0
2015-01-26 06:15:00;126.0
2015-01-26 06:30:00;124.0
2015-01-26 06:45:00;158.0
2015-01-26 07:00:00;164.0
2015-01-26 07:15:00;184.0
2015-01-26 07:30:00;164.0
2015-01-26 07:45:00;190.0
2015-01-26 08:00:00;186.0
2015-01-26 08:15:00;204.0
2015-01-26 08:30:00;190.0
2015-01-26 08:45:00;176.0
2015-01-26 09:00:00;184.0
2015-01-26 09:15:00;190.0
2015-01-26 09:30:00;172.0
2015-01-26 09:45:00;198.0
2015-01-26 10:00:00;184.0
2015-01-26 10:15:00;206.0
2015-01-26 10:30:00;192.0
2015-01-26 10:45:00;182.0
2015-01-26 11:00:00;192.0
2015-01-26 11:15:00;202.0
2015-01-26 11:30:00;214.0
2015-01-26 11:45:00;206.0
2015-01-26 12:00:00;194.0
2015-01-26 12:15:00;172.0
2015-01-26 12:30:00;186.0
2015-01-26 12:45:00;198.0
2015-01-26 13:00:00;178.0
2015-01-26 13:15:00;174.0
2015-01-26 13:30:00;194.0
2015-01-26 13:45:00;188.0
2015-01-26 14:00:00;186.0
2015-01-26 14:15:00;184.0
2015-01-26 14:30:00;192.0
2015-01-26 14:45:00;190.0
2015-01-26 15:00:00;214.0
2015-01-26 15:15:00;192.0
2015-01-26 15:30:00;174.0
2015-01-26 15:45:00;180.0
2015-01-26 16:00:00;174.0
2015-01-26 16:15:00;168.0
2015-01-26 16:30:00;156.0
2015-01-26 16:45:00;158.0
2015-01-26 17:00:00;180.0
2015-01-26 17:15:00;178.0
2015-01-26 17:30:00;162.0
2015-01-26 17:45:00;170.0
2015-01-26 18:00:00;156.0
2015-01-26 18:15:00;154.0
2015-01-26 18:30:00;160.0
2015-01-26 18:45:00;172.0
2015-01-26 19:00:00;166.0
2015-01-26 19:15:00;176.0
2015-01-26 19:30:00;174.0
2015-01-26 19:45:00;150.0
2015-01-26 20:00:00;164.0
2015-01-26 20:15:00;158.0
2015-01-26 20:30:00;140.0
2015-01-26 20:45:00;144.0
2015-01-26 21:00:00;124.0
2015-01-26 21:15:00;154.0
2015-01-26 21:30:00;126.0
2015-01-26 21:45:00;98.0
2015-01-26 22:00:00;90.0
2015-01-26 22:15:00;80.0
2015-01-26 22:30:00;88.0
2015-01-26 22:45:00;122.0
2015-01-26 23:00:00;118.0
2015-01-26 23:15:00;102.0
2015-01-26 23:30:00;126.0
2015-01-26 23:45:00;88.0
2015-01-27 00:00:00;126.0
2015-01-27 00:15:00;106.0
2015-01-27 00:30:00;112.0
2015-01-27 00:45:00;90.0
2015-01-27 01:00:00;122.0
2015-01-27 01:15:00;106.0
2015-01-27 01:30:00;94.0
2015-01-27 01:45:00;100.0
2015-01-27 02:00:00;98.0
2015-01-27 02:15:00;90.0
2015-01-27 02:30:00;106.0
2015-01-27 02:45:00;112.0
2015-01-27 03:00:00;124.0
2015-01-27 03:15:00;118.0
2015-01-27 03:30:00;118.0
2015-01-27 03:45:00;74.0
2015-01-27 04:00:00;78.0
2015-01-27 04:15:00;98.0
2015-01-27 04:30:00;110.0
2015-01-27 04:45:00;128.0
2015-01-27 05:00:00;126.0
2015-01-27 05:15:00;120.0
2015-01-27 05:30:00;96.0
2015-01-27 05:45:00;72.0
2015-01-27 06:00:00;90.0
2015-01-27 06:15:00;96.0
2015-01-27 06:30:00;106.0
2015-01-27 06:45:00;122.0
2015-01-27 07:00:00;114.0
2015-01-27 07:15:00;118.0
2015-01-27 07:30:00;116.0
2015-01-27 07:45:00;122.0
2015-01-27 08:00:00;150.0
2015-01-27 08:15:00;146.0
2015-01-27 08:30:00;144.0
2015-01-27 08:45:00;164.0
2015-01-27 09:00:00;142.0
2015-01-27 09:15:00;154.0
2015-01-27 09:30:00;144.0
2015-01-27 09:45:00;142.0
2015-01-27 10:00:00;154.0
2015-01-27 10:15:00;142.0
2015-01-27 10:30:00;128.0
2015-01-27 10:45:00;180.0
2015-01-27 11:00:00;156.0
2015-01-27 11:15:00;166.0
2015-01-27 11:30:00;176.0
2015-01-27 11:45:00;122.0
2015-01-27 12:00:00;168.0
2015-01-27 12:15:00;178.0
2015-01-27 12:30:00;170.0
2015-01-27 12:45:00;176.0
2015-01-27 13:00:00;150.0
2015-01-27 13:15:00;148.0
2015-01-27 13:30:00;160.0
2015-01-27 13:45:00;168.0
2015-01-27 14:00:00;126.0
2015-01-27 14:15:00;168.0
2015-01-27 14:30:00;148.0
2015-01-27 14:45:00;134.0
2015-01-27 15:00:00;158.0
2015-01-27 15:15:00;124.0
2015-01-27 15:30:00;144.0
2015-01-27 15:45:00;122.0
2015-01-27 16:00:00;156.0
2015-01-27 16:15:00;110.0
2015-01-27 16:30:00;166.0
2015-01-27 16:45:00;150.0
2015-01-27 17:00:00;164.0
2015-01-27 17:15:00;166.0
2015-01-27 17:30:00;156.0
2015-01-27 17:45:00;162.0
2015-01-27 18:00:00;116.0
2015-01-27 18:15:00;110.0
2015-01-27 18:30:00;136.0
2015-01-27 18:45:00;114.0
2015-01-27 19:00:00;156.0
2015-01-27 19:15:00;174.0
2015-01-27 19:30:00;136.0
2015-01-27 19:45:00;176.0
2015-01-27 20:00:00;164.0
2015-01-27 20:15:00;162.0
2015-01-27 20:30:00;148.0
2015-01-27 20:45:00;150.0
2015-01-27 21:00:00;154.0
2015-01-27 21:15:00;156.0
2015-01-27 21:30:00;138.0
2015-01-27 21:45:00;144.0
2015-01-27 22:00:00;126.0
2015-01-27 22:15:00;124.0
2015-01-27 22:30:00;116.0
2015-01-27 22:45:00;162.0
2015-01-27 23:00:00;140.0
2015-01-27 23:15:00;120.0
2015-01-27 23:30:00;86.0
2015-01-27 23:45:00;114.0
2015-01-28 00:00:00;128.0
2015-01-28 00:15:00;122.0
2015-01-28 00:30:00;96.0
2015-01-28 00:45:00;130.0
2015-01-28 01:00:00;122.0
2015-01-28 01:15:00;108.0
2015-01-28 01:30:00;132.0
2015-01-28 01:45:00;132.0
2015-01-28 02:00:00;120.0
2015-01-28 02:15:00;110.0
2015-01-28 02:30:00;118.0
2015-01-28 02:45:00;110.0
2015-01-28 03:00:00;124.0
2015-01-28 03:15:00;112.0
2015-01-28 03:30:00;88.0
2015-01-28 03:45:00;80.0
2015-01-28 04:00:00;128.0
2015-01-28 04:15:00;126.0
2015-01-28 04:30:00;128.0
2015-01-28 04:45:00;112.0
2015-01-28 05:00:00;118.0
2015-01-28 05:15:00;130.0
2015-01-28 05:30:00;126.0
2015-01-28 05:45:00;124.0
2015-01-28 06:00:00;112.0
2015-01-28 06:15:00;114.0
2015-01-28 06:30:00;90.0
2015-01-28 06:45:00;110.0
2015-01-28 07:00:00;140.0
2015-01-28 07:15:00;136.0
2015-01-28 07:30:00;126.0
2015-01-28 07:45:00;168.0
2015-01-28 08:00:00;170.0
2015-01-28 08:15:00;138.0
2015-01-28 08:30:00;166.0
2015-01-28 08:45:00;146.0
2015-01-28 09:00:00;166.0
2015-01-28 09:15:00;150.0
2015-01-28 09:30:00;154.0
2015-01-28 09:45:00;168.0
2015-01-28 10:00:00;130.0
2015-01-28 10:15:00;158.0
2015-01-28 10:30:00;158.0
2015-01-28 10:45:00;136.0
2015-01-28 11:00:00;134.0
2015-01-28 11:15:00;174.0
2015-01-28 11:30:00;176.0
2015-01-28 11:45:00;122.0
2015-01-28 12:00:00;166.0
2015-01-28 12:15:00;126.0
2015-01-28 12:30:00;130.0
2015-01-28 12:45:00;160.0
2015-01-28 13:00:00;136.0
2015-01-28 13:15:00;120.0
2015-01-28 13:30:00;164.0
2015-01-28 13:45:00;144.0
2015-01-28 14:00:00;152.0
2015-01-28 14:15:00;158.0
2015-01-28 14:30:00;126.0
2015-01-28 14:45:00;122.0
2015-01-28 15:00:00;140.0
2015-01-28 15:15:00;188.0
2015-01-28 15:30:00;176.0
2015-01-28 15:45:00;172.0
2015-01-28 16:00:00;170.0
2015-01-28 16:15:00;176.0
2015-01-28 16:30:00;170.0
2015-01-28 16:45:00;158.0
2015-01-28 17:00:00;166.0
2015-01-28 17:15:00;196.0
2015-01-28 17:30:00;174.0
2015-01-28 17:45:00;114.0
2015-01-28 18:00:00;122.0
2015-01-28 18:15:00;156.0
2015-01-28 18:30:00;160.0
2015-01-28 18:45:00;188.0
2015-01-28 19:00:00;174.0
2015-01-28 19:15:00;172.0
2015-01-28 19:30:00;136.0
2015-01-28 19:45:00;140.0
2015-01-28 20:00:00;158.0
2015-01-28 20:15:00;136.0
2015-01-28 20:30:00;166.0
2015-01-28 20:45:00;160.0
2015-01-28 21:00:00;168.0
2015-01-28 21:15:00;152.0
2015-01-28 21:30:00;146.0
2015-01-28 21:45:00;152.0
2015-01-28 22:00:00;142.0
2015-01-28 22:15:00;132.0
2015-01-28 22:30:00;92.0
2015-01-28 22:45:00;100.0
2015-01-28 23:00:00;112.0
2015-01-28 23:15:00;106.0
2015-01-28 23:30:00;76.0
2015-01-28 23:45:00;90.0
2015-01-29 00:00:00;124.0
2015-01-29 00:15:00;74.0
2015-01-29 00:30:00;108.0
2015-01-29 00:45:00;112.0
2015-01-29 01:00:00;104.0
2015-01-29 01:15:00;76.0
2015-01-29 01:30:00;96.0
2015-01-29 01:45:00;110.0
2015-01-29 02:00:00;102.0
2015-01-29 02:15:00;88.0
2015-01-29 02:30:00;120.0
2015-01-29 02:45:00;122.0
2015-01-29 03:00:00;104.0
2015-01-29 03:15:00;110.0
2015-01-29 03:30:00;120.0
2015-01-29 03:45:00;84.0
2015-01-29 04:00:00;104.0
2015-01-29 04:15:00;120.0
2015-01-29 04:30:00;128.0
2015-01-29 04:45:00;102.0
2015-01-29 05:00:00;118.0
2015-01-29 05:15:00;122.0
2015-01-29 05:30:00;92.0
2015-01-29 05:45:00;80.0
2015-01-29 06:00:00;66.0
2015-01-29 06:15:00;76.0
2015-01-29 06:30:00;126.0
2015-01-29 06:45:00;140.0
2015-01-29 07:00:00;124.0
2015-01-29 07:15:00;160.0
2015-01-29 07:30:00;128.0
2015-01-29 07:45:00;126.0
2015-01-29 08:00:00;140.0
2015-01-29 08:15:00;156.0
2015-01-29 08:30:00;162.0
2015-01-29 08:45:00;154.0
2015-01-29 09:00:00;138.0
2015-01-29 09:15:00;118.0
2015-01-29 09:30:00;120.0
2015-01-29 09:45:00;158.0
2015-01-29 10:00:00;186.0
2015-01-29 10:15:00;188.0
2015-01-29 10:30:00;172.0
2015-01-29 10:45:00;168.0
2015-01-29 11:00:00;142.0
2015-01-29 11:15:00;190.0
2015-01-29 11:30:00;178.0
2015-01-29 11:45:00;178.0
2015-01-29 12:00:00;168.0
2015-01-29 12:15:00;174.0
2015-01-29 12:30:00;180.0
2015-01-29 12:45:00;180.0
2015-01-29 13:00:00;174.0
2015-01-29 13:15:00;114.0
2015-01-29 13:30:00;162.0
2015-01-29 13:45:00;168.0
2015-01-29 14:00:00;160.0
2015-01-29 14:15:00;174.0
2015-01-29 14:30:00;184.0
2015-01-29 14:45:00;186.0
2015-01-29 15:00:00;182.0
2015-01-29 15:15:00;172.0
2015-01-29 15:30:00;172.0
2015-01-29 15:45:00;182.0
2015-01-29 16:00:00;174.0
2015-01-29 16:15:00;162.0
2015-01-29 16:30:00;192.0000000000291
2015-01-29 16:45:00;174.0
2015-01-29 17:00:00;188.0
2015-01-29 17:15:00;182.0
2015-01-29 17:30:00;176.0
2015-01-29 17:45:00;142.0
2015-01-29 18:00:00;150.0
2015-01-29 18:15:00;164.0
2015-01-29 18:30:00;160.0
2015-01-29 18:45:00;166.0
2015-01-29 19:00:00;158.0
2015-01-29 19:15:00;168.0
2015-01-29 19:30:00;168.0
2015-01-29 19:45:00;166.0
2015-01-29 20:00:00;148.0
2015-01-29 20:15:00;86.0
2015-01-29 20:30:00;132.0
2015-01-29 20:45:00;144.0
2015-01-29 21:00:00;144.0
2015-01-29 21:15:00;130.0
2015-01-29 21:30:00;144.0
2015-01-29 21:45:00;142.0
2015-01-29 22:00:00;144.0
2015-01-29 22:15:00;122.0
2015-01-29 22:30:00;114.0
2015-01-29 22:45:00;116.0
2015-01-29 23:00:00;112.0
2015-01-29 23:15:00;102.0
2015-01-29 23:30:00;100.0
2015-01-29 23:45:00;110.0
2015-01-30 00:00:00;112.0
2015-01-30 00:15:00;106.0
2015-01-30 00:30:00;92.0
2015-01-30 00:45:00;88.0
2015-01-30 01:00:00;48.0
2015-01-30 01:15:00;46.0
2015-01-30 01:30:00;46.0
2015-01-30 01:45:00;54.0
2015-01-30 02:00:00;94.0
2015-01-30 02:15:00;92.0
2015-01-30 02:30:00;106.0
2015-01-30 02:45:00;122.0
2015-01-30 03:00:00;116.0
2015-01-30 03:15:00;102.0
2015-01-30 03:30:00;96.0
2015-01-30 03:45:00;110.0
2015-01-30 04:00:00;112.0
2015-01-30 04:15:00;114.0
2015-01-30 04:30:00;100.0
2015-01-30 04:45:00;92.0
2015-01-30 05:00:00;94.0
2015-01-30 05:15:00;96.0
2015-01-30 05:30:00;96.0
2015-01-30 05:45:00;90.0
2015-01-30 06:00:00;82.0
2015-01-30 06:15:00;68.0
2015-01-30 06:30:00;110.0
2015-01-30 06:45:00;128.0
2015-01-30 07:00:00;118.0
2015-01-30 07:15:00;142.0
2015-01-30 07:30:00;134.0
2015-01-30 07:45:00;132.0
2015-01-30 08:00:00;150.0
2015-01-30 08:15:00;148.0
2015-01-30 08:30:00;170.0
2015-01-30 08:45:00;132.0
2015-01-30 09:00:00;156.0
2015-01-30 09:15:00;140.0
2015-01-30 09:30:00;138.0
2015-01-30 09:45:00;154.0
2015-01-30 10:00:00;132.0
2015-01-30 10:15:00;156.0
2015-01-30 10:30:00;134.0
2015-01-30 10:45:00;144.0
2015-01-30 11:00:00;132.0
2015-01-30 11:15:00;116.0
2015-01-30 11:30:00;156.0
2015-01-30 11:45:00;132.0
2015-01-30 12:00:00;164.0
2015-01-30 12:15:00;152.0
2015-01-30 12:30:00;124.0
2015-01-30 12:45:00;122.0
2015-01-30 13:00:00;124.0
2015-01-30 13:15:00;96.0
2015-01-30 13:30:00;90.0
2015-01-30 13:45:00;88.0
2015-01-30 14:00:00;88.0
2015-01-30 14:15:00;78.0
2015-01-30 14:30:00;74.0
2015-01-30 14:45:00;68.0
2015-01-30 15:00:00;62.0
2015-01-30 15:15:00;54.0
2015-01-30 15:30:00;56.0
2015-01-30 15:45:00;56.0
2015-01-30 16:00:00;48.0
2015-01-30 16:15:00;60.0
2015-01-30 16:30:00;80.0
2015-01-30 16:45:00;78.0
2015-01-30 17:00:00;54.0
2015-01-30 17:15:00;40.0
2015-01-30 17:30:00;44.0
2015-01-30 17:45:00;44.0
2015-01-30 18:00:00;40.0
2015-01-30 18:15:00;34.0
2015-01-30 18:30:00;40.0
2015-01-30 18:45:00;36.0
2015-01-30 19:00:00;32.0
2015-01-30 19:15:00;32.0
2015-01-30 19:30:00;36.0
2015-01-30 19:45:00;34.0
2015-01-30 20:00:00;32.0
2015-01-30 20:15:00;32.0
2015-01-30 20:30:00;40.0
2015-01-30 20:45:00;40.0
2015-01-30 21:00:00;40.0
2015-01-30 21:15:00;42.0
2015-01-30 21:30:00;40.0
2015-01-30 21:45:00;40.0
2015-01-30 22:00:00;44.0
2015-01-30 22:15:00;40.0
2015-01-30 22:30:00;36.0
2015-01-30 22:45:00;36.0
2015-01-30 23:00:00;36.0
2015-01-30 23:15:00;34.0
2015-01-30 23:30:00;36.0
2015-01-30 23:45:00;38.0
